company_code,company_name,report_year,doc_id,issue_name,original_issue_name,anchor_type,source_page,source_page_warning,evidence_snippet,has_policy_ref,has_scope_statement,has_case_study,has_kpi_value,has_yoy_change,has_method_note,has_assurance,verifiability_score,spotlight_bias_flag,risk_tone,matrix_importance,llm_success
600000,浦发银行,2023,2023-1219910195,公司治理/风险管理,,,10,,--- ## 第 1 页 新 思 维 心 服务 2021 2023 浦发银行 浦发银行 企业社会责任报告 企业社会责任报告 （环境、社会及治理报告） SPD BANK SPD BANK Corpora；01 02 03 为了保证报告的真实性和可靠性，本报告聘请毕马威华振会计师事务所（特殊普通合伙）按照《国 奉献爱心，回报社会；支持 报告鉴证 际鉴证业务准则第 3000 号：历史财务信息审计或审阅以外的鉴证业务》对报告中披露的选定关 键数据执行有限鉴证业务，并出具独立鉴证报告 报告发布形式 报告以印刷版和电子版两种形式发布,False,True,True,True,True,True,True,4,False,展示性,未出现,True
600000,浦发银行,2024,2024-1222948224,公司治理/风险管理,,,4,,--- ## 第 3 页 Contents 目录 02 04 06 08 / 报告说明 / 党委书记、董事长致辞 / 行长致辞 / 关于我们 08 / 公司概况 10 / 企业文化 10 / 发展业绩；本报告全面披露了浦发银行 2024 年度在经济、环境、社会及公司治理方面的可 持续发展实践及成效；除上述报告范围外，部分数据口径可能存在不同，具体请参见本报告中的相关注释和说明,False,True,True,True,True,True,True,4,False,风险透明（含负面）,未出现,True
600000,浦发银行,2025,2025-1225062320,公司治理/风险管理,,,4,,--- ## 第 1 页 2025 浦发银行可持续发展报告 SPD BANK SUSTAINABILITY REPORT --- ## 第 2 页 目录 报告说明 党委书记、董事长致辞 行长致辞 关于；本报告全面 指引第 14 号——可持续发展报告（试行）》《上市公司自律监管指南第 4 号——可持续发展报告编制》、 披露了浦发银行 2025 年度在经济、环境、社会及公司治理方面的可持续发展实践与成效；本报告以浦发银行为主体部分，涵盖总行、境内各地分行、香港分行、新加坡分行、伦敦分行，部分 S2）、全球报告倡议组织《可持续发展报告标准（GRI Standards）》、国际标准化组织《社会责任指南》 ,True,True,True,True,True,True,True,5,False,展示性,未出现,True
600015,华夏银行,2021,2021-1213267945,绿色信贷/绿色金融,,,8,,"--- ## 第 1 页 I H U A X A B A N K C O . , L M T E D I I S o c a i l R e s p o n s i b i l i t y R e p",False,False,False,False,False,False,False,0,False,展示性,未出现,True
600015,华夏银行,2022,2022-1216660905,公司治理/风险管理,,,14,,--- ## 第 1 页 华 夏 银 行 股 份 有 限 公 司 2 0 2 2 年 社 会 责 任 报 告 --- ## 第 2 页 编制说明 报告范围 时间范围：2022 年 1 月 1 日至 2；编制依据 本报告编制遵循中国人民银行《金融机构环境信息披露指南》、原中国银行业监督管理委员会《关于加强银行业金融机 构社会责任的意见》、中国银行业协会《中国银行业金融机构企业社会责任指引》、上海证券交；我们始终坚持审慎 首都“四个中心”建设，积极融入首都发展大局，为首 经营，时刻紧绷风险管理这根弦，健全全面风险管理长 都高质量发展注入金融动能,True,True,True,True,False,True,False,4,False,展示性,未出现,True
600015,华夏银行,2023,2023-1219904606,公司治理/风险管理,,,4,,华 夏 银 行 股 份 有 限 公 司 2 0 2 3 年 社 会 责 任 报 告 2023 2023 社会责任报告 社会责任报告 华夏银行股份有限公司 华夏银行股份有限公司 --- ## 第 2 页；组织范围：本报告覆盖华夏银行股份有限公司及所属主 要子公司；--- ## 第 3 页 目录 董事长致辞 关于我们 战略管理 责任管理 责任实践 发展篇 坚定金融报国 书写崭新篇章 社会篇 坚守初心使命 共谱时代华章 环境篇 坚持绿色发展 建设美丽中国 04 0,False,True,True,True,False,False,True,3,False,平衡（含挑战）,未出现,True
600015,华夏银行,2024,2024-1223129821,公司治理/风险管理,,,85,,--- ## 第 1 页 Illuminating the Path Ahead with a Lantern Resonating the New Era with Our Commitment I,False,False,False,True,False,False,False,1,False,展示性,未出现,True
600015,华夏银行,2025,2025-1225058304,公司治理/风险管理,,,1,页码可能不准确（封面/目录页）,--- ## 第 2 页 报告说明 报告范围 编制依据 指代说明 数据说明 报告审验方式 语言说明 发布形式 联系方式 时间范围：2025 年 1 月 1 日至 2025 年 12 月 31 日，特别；组织范围：本报告覆盖华夏银行股份有限公司及所属子公司（华夏金融租赁有限 公司、华夏理财有限责任公司）；报告中，“华夏银行股份有限公司及所属子公司”以“本集团”表示，“华夏银行股 份有限公司”以“华夏银行”或“本行”表示，“华夏金融租赁有限公司”以“华夏金租” 表示，“华夏理财有限责任公司”以“华夏理财,True,True,True,True,True,False,True,5,False,展示性,未出现,True
600016,民生银行,2021,2021-1212728495,公司治理/风险管理,,,1,页码可能不准确（封面/目录页）,"--- ## 第 1 页 中国民生银行 2021 社会责任报告 中国民生银行股份有限公司 2021 年度社会责任报告 1 --- ## 第 2 页 中国民生银行 2021 社会责任报告 目录 走进民生； 大力发展绿色金融，制定《中国民生银行绿色金融发展五年规划（2021-2025 年）》，绿色信贷余额达 1,073.17 亿元，同比增长 103.76%；（三）责任荣誉 名称 评价活动及组织 认定为 19 家国内系统重要性银行之一 中国人民银行、中国银保监会 2021 年金融单位定点扶贫先进集体 “《金融定点帮扶乡村振兴简报》优秀案例” 金融科技发展奖",False,False,True,True,True,False,True,3,False,展示性,未出现,True
600016,民生银行,2021,2021-1212728499,公司治理/风险管理,,,5,,报告范围 除另有说明外，本报告的披露范围包含中国民生银行股份有限公司总部及各 分支机构，报告涉及数据的覆盖范围与计算方法已于报告中进行标注；编制依据 本报告内容遵循香港联合交易所有限公司发布的证券上市规则附录二十七 《环境、社会及管治报告指引》（以下简称“《ESG 报告指引》”），编制内容索引 载于本报告附录；本报告已遵守《ESG 报告指引》载列的“不遵守就解释”条文,True,True,True,True,True,False,False,5,False,展示性,未出现,True
600016,民生银行,2022,2022-1216238247,公司治理/风险管理,,,4,,--- ## 第 1 页 中国民生银行股份有限公司 2022 年度环境、社会及管治报告 中国民生银行股份有限公司 2022 年度环境、社会及管治报告 1 --- ## 第 2 页 中国民生银行股份有限；报告范围 本报告的披露范围包含中国民生银行股份有限公司总部及各分支机构，部分数据的范围与 口径参考了《中国民生银行股份有限公司 2022 年年度报告》；编制依据 本报告内容遵循香港联合交易所有限公司发布的证券上市规则附录二十七《环境、社会及 管治报告指引》（以下简称“《ESG 报告指引》”），编制内容索引载于本报告附录,True,True,False,False,False,False,False,2,False,展示性,未出现,True
600016,民生银行,2022,2022-1216238252,公司治理/风险管理,,,7,,--- ## 第 1 页 中国民生银行 2022 年度社会责任报告 中国民生银行股份有限公司 2022 年度社会责任报告 二零二三年三月 --- ## 第 2 页 中国民生银行 2022 年度社会责任；报告参考标准 原中国银监会《关于加强银行业金融机构社会责任的意见》 中国银行业协会《中国银行业金融机构企业社会责任指引》 上海证券交易所《公司履行社会责任的报告编制指引》 国家质检总局和国家标准委《社；报告保证方法 为了保证报告的真实性和可靠性，本报告提请普华永道中天会计师事务所 （特殊普通合伙）按照《国际鉴证业务准则第 3000 号：历史财务信息审计或审 阅以外的鉴证业务》对报告中披露的选定关键数,True,False,True,True,True,False,True,4,False,展示性,未出现,True
600016,民生银行,2023,2023-1219445427,公司治理/风险管理,,,7,,--- ## 第 1 页 中国民生银行 2023 年度社会责任报告 中国民生银行股份有限公司 2023 年度 社会责任报告 二〇二四年三月 --- ## 第 2 页 中国民生银行 2023 年度社会责；报告参考标准 原中国银监会《关于加强银行业金融机构社会责任的意见》 中国银行业协会《中国银行业金融机构企业社会责任指引》 上海证券交易所《公司履行社会责任的报告编制指引》 国家质检总局和国家标；报告保证方法 为了保证报告的真实性和可靠性，本报告提请普华永道中天会计师事务所 （特殊普通合伙）按照《国际鉴证业务准则第 3000 号：历史财务信息审计或审 阅以外的鉴证业务》对报告中披露的选定关键数,True,False,True,True,False,False,True,3,False,展示性,高,True
600016,民生银行,2023,2023-1219445432,公司治理/风险管理,,,3,,--- ## 第 1 页 中国民生银行股份有限公司 2023 年度环境、社会及管治（ESG）报告 中国民生银行股份有限公司 2023 年度 环境、社会及管治（ESG）报告 1 --- ## 第 2 页；报告范围 本报告的披露范围包含中国民生银行股份有限公司总部及各分支机构，部分数据的范围与 口径参考了《中国民生银行股份有限公司 2023 年年度报告》；编制依据 本报告内容遵循香港联合交易所有限公司发布的证券上市规则附录 C2《环境、社会及管治 报告指引》（以下简称“《ESG 报告指引》”），编制内容索引载于本报告附录,True,True,False,True,False,False,False,3,False,展示性,未出现,True
600016,民生银行,2024,2024-1222951338,公司治理/风险管理,,,3,,--- ## 第 1 页 中国民生银行股份有限公司 2024 年度环境、社会及管治（ESG）报告 中国民生银行股份有限公司 2024 年度 环境、社会及管治（ESG）报告 1 --- ## 第 2 页；报告范围 本报告的披露范围包含中国民生银行股份有限公司总部及各分支机构，部分数据的范围与 口径参考了《中国民生银行股份有限公司 2024 年年度报告》；编制依据 本报告内容遵循香港联合交易所有限公司发布的证券上市规则附录 C2《环境、社会及管治 报告守则》（以下简称“《ESG 报告守则》”），编制内容索引载于本报告附录,True,True,True,True,False,False,False,4,False,展示性,未出现,True
600016,民生银行,2024,2024-1222951343,公司治理/风险管理,,,15,,--- ## 第 1 页 2024 --- ## 第 2 页 中国民生银行股份有限公司 2024 年度社会责任报告 中国民生银行股份有限公司 2024 年度 社会责任报告 --- ## 第 3 页 中；参考标准  原中国银监会《关于加强银行业金融机构社会责任的意见》  中国银行业协会《中国银行业金融机构企业社会责任指引》  上海证券交易所上市公司自律监管指引第 14 号——可持续发展报告（试行；保证方法 为了保证报告的真实性和可靠性，本报告提请独立第三方按照《国际鉴证业务准则 第 3000 号（修订版）—历史财务信息审计或审阅以外的鉴证业务》对报告中披露的选定 关键数据执行有限鉴证业务，并出,True,False,True,True,False,False,True,3,False,展示性,未出现,True
